Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
2019-01-17 04:25:00,1.81111111111,0.922222222222,1002.43150184,  ,  ,1.871667072,3.60493056,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 04:30:00,1.77777777778,0.888888888889,1002.2958967,  ,  ,1.475768448,3.60493056,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 04:35:00,1.77222222222,0.988888888889,1002.39873564,  ,  ,1.797637248,5.40739584,94.5,0.0,  ,  ,0.508,  ,  
2019-01-17 04:40:00,1.72222222222,0.851851851852,1002.37778682,  ,  ,2.83602176,7.19376768,94.3333333333,0.0,  ,  ,0.508,  ,  
2019-01-17 04:45:00,1.72222222222,0.777777777778,1002.53743755,  ,  ,2.986942464,7.19376768,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 04:50:00,1.72222222222,0.777777777778,1002.6058593,  ,  ,3.059362944,8.99623296,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 04:55:00,1.74691358025,0.827160493827,1002.75698966,  ,  ,3.87851904,8.99623296,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 05:00:00,1.83333333333,0.944444444444,1002.77278335,  ,  ,2.986942464,7.19376768,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 05:05:00,2.0,1.11111111111,1002.9376459,  ,  ,3.238000128,8.99623296,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 05:10:00,1.98765432099,1.0987654321,1002.86208101,  ,  ,1.1980672,3.60493056,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 05:15:00,1.86666666667,0.977777777778,1003.01101963,  ,  ,0.972043776,3.60493056,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 05:20:00,1.76666666667,0.866666666667,1002.94631513,  ,  ,1.580375808,7.19376768,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 05:25:00,1.77160493827,0.876543209877,1003.13619148,  ,  ,2.71979136,7.19376768,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 05:30:00,1.77777777778,0.888888888889,1003.28800992,  ,  ,1.401738624,3.60493056,94.0,0.0,  ,  ,0.508,  ,  
2019-01-17 05:35:00,1.9,0.955555555556,1003.35188776,  ,  ,3.131783424,8.99623296,93.5,0.0,  ,  ,0.508,  ,  
2019-01-17 05:40:00,2.11111111111,1.03703703704,1003.38966189,  ,  ,1.7166336,3.60493056,92.6666666667,0.0,  ,  ,0.508,  ,  
2019-01-17 05:45:00,2.13333333333,0.911111111111,1003.54848539,  ,  ,2.769681024,11.15275392,92.0,0.0,  ,  ,0.508,  ,  
2019-01-17 05:50:00,2.12222222222,0.888888888889,1003.54889749,  ,  ,4.034625408,7.19376768,91.9,0.0,  ,  ,0.508,  ,  
2019-01-17 05:55:00,2.32716049383,1.04938271605,1003.60971811,  ,  ,4.2379392,11.15275392,91.0,0.0,  ,  ,0.508,  ,  
2019-01-17 06:00:00,2.36666666667,1.08888888889,1003.67667418,  ,  ,4.968044928,14.75768448,91.0,0.0,  ,  ,0.508,  ,  
2019-01-17 06:05:00,2.47777777778,1.08888888889,1003.60414003,  ,  ,6.876726912,16.56014976,90.5,0.0,  ,  ,0.508,  ,  
2019-01-17 06:10:00,2.61111111111,1.11111111111,1003.63721661,  ,  ,6.1602112,12.9552192,90.0,0.0,  ,  ,0.508,  ,  
2019-01-17 06:15:00,2.66666666667,1.16666666667,1003.83661973,  ,  ,6.913741824,12.9552192,90.0,0.0,  ,  ,0.508,  ,  
2019-01-17 06:20:00,2.61111111111,1.26111111111,1004.21498123,  ,  ,6.55003008,14.75768448,90.9,0.0,  ,  ,0.508,  ,  
2019-01-17 06:25:00,2.70987654321,1.26543209877,1004.0896938,  ,  ,5.4807104,11.15275392,90.3333333333,0.0,  ,  ,0.508,  ,  
2019-01-17 06:30:00,2.72222222222,1.27222222222,1004.24508088,  ,  ,6.480828288,11.15275392,90.3,0.0,  ,  ,0.508,  ,  
2019-01-17 06:35:00,2.72222222222,1.22222222222,1004.27929048,  ,  ,7.993611648,20.16508032,90.0,0.0,  ,  ,0.508,  ,  
2019-01-17 06:40:00,2.72222222222,1.24074074074,1004.27929048,  ,  ,5.43958272,14.75768448,90.1111111111,0.0,  ,  ,0.508,  ,  
2019-01-17 06:45:00,2.72222222222,1.33888888889,1004.58717695,  ,  ,6.91213248,12.9552192,90.7,0.3048,  ,  ,0.762,  ,  
2019-01-17 06:50:00,2.72222222222,1.38888888889,1004.75822498,  ,  ,7.633118592,14.75768448,91.0,1.016,  ,  ,0.762,  ,  
2019-01-17 06:55:00,2.72222222222,1.38888888889,1004.81143993,  ,  ,7.7606144,12.9552192,91.0,1.016,  ,  ,0.762,  ,  
2019-01-17 07:00:00,2.61111111111,1.07777777778,1005.2412798,  ,  ,22.463223552,45.72146304,89.7,0.8128,  ,  ,0.762,  ,  
2019-01-17 07:05:00,1.15555555556,-0.527777777778,1005.80866392,  ,  ,26.7151104,47.877984,88.5,0.0,  ,  ,0.762,  ,  
2019-01-17 07:10:00,0.822222222222,-0.827777777778,1006.06063806,  ,  ,21.95949888,29.51536896,88.6,0.0,  ,  ,0.762,  ,  
2019-01-17 07:15:00,0.814814814815,-0.777777777778,1006.09893003,  ,  ,20.32065024,29.51536896,89.0,0.0,  ,  ,0.762,  ,  
2019-01-17 07:20:00,0.666666666667,-0.877777777778,1006.34018169,  ,  ,17.425976832,25.55638272,89.6,0.0,  ,  ,0.762,  ,  
2019-01-17 07:25:00,0.466666666667,-0.866666666667,1006.34771069,  ,  ,18.39480192,27.358848,90.6,0.0,  ,  ,0.762,  ,  
2019-01-17 07:30:00,0.179012345679,-0.827160493827,1006.42698163,  ,  ,14.037056,23.75391744,92.8888888889,0.0,  ,  ,0.762,  ,  
2019-01-17 07:35:00,0.0,-0.888888888889,1006.50216921,  ,  ,11.666134656,16.56014976,94.0,0.0,  ,  ,0.762,  ,  
2019-01-17 07:40:00,0.0,-0.888888888889,1006.50216921,  ,  ,9.393740928,12.9552192,94.0,0.0,  ,  ,0.762,  ,  
2019-01-17 07:45:00,0.0,-0.925925925926,1006.66183021,  ,  ,10.36059904,14.75768448,93.6666666667,0.0,  ,  ,0.762,  ,  
2019-01-17 07:50:00,0.111111111111,-0.933333333333,1006.73746127,  ,  ,10.54924992,16.56014976,92.6,0.0,  ,  ,0.762,  ,  
2019-01-17 07:55:00,0.111111111111,-1.0,1006.7716742,  ,  ,9.432365184,14.75768448,92.0,0.0,  ,  ,0.762,  ,  
2019-01-17 08:00:00,0.0493827160494,-1.16666666667,1006.7740073,  ,  ,6.36048512,8.99623296,91.4444444444,0.0,  ,  ,0.762,  ,  
2019-01-17 08:05:00,0.0,-1.26111111111,1007.08379141,  ,  ,6.98455296,12.9552192,91.1,0.0,  ,  ,0.762,  ,  
2019-01-17 08:10:00,-0.0555555555556,-1.33333333333,1007.32538555,  ,  ,7.12939392,14.75768448,91.0,0.0,  ,  ,0.762,  ,  
2019-01-17 08:15:00,-0.123456790123,-1.4012345679,1007.46480875,  ,  ,6.36227328,8.99623296,91.0,0.0,  ,  ,0.762,  ,  
2019-01-17 08:20:00,-0.188888888889,-1.57777777778,1007.63835392,  ,  ,6.913741824,11.15275392,90.1,0.0,  ,  ,0.762,  ,  
2019-01-17 08:25:00,-0.0111111111111,-1.65555555556,1007.80268661,  ,  ,9.540191232,12.9552192,88.8,0.0,  ,  ,0.762,  ,  
  
2019-01-17 08:35:00,0.0,-1.77777777778,1007.99233849,  ,  ,7.0006464,14.75768448,88.0,0.0,  ,  ,0.762,  ,  
2019-01-17 08:40:00,-0.0444444444444,-1.73888888889,1008.14608007,  ,  ,5.867668224,8.99623296,88.5,0.0,  ,  ,0.762,  ,  
2019-01-17 08:45:00,-0.0222222222222,-1.76666666667,1008.28209061,  ,  ,6.049524096,11.15275392,88.2,0.0,  ,  ,0.762,  ,  
2019-01-17 08:50:00,0.0987654320988,-1.71604938272,1008.48278875,  ,  ,6.60009856,8.99623296,88.0,0.0,  ,  ,0.762,  ,  
2019-01-17 08:55:00,0.111111111111,-1.72222222222,1008.48232058,  ,  ,4.821594624,7.19376768,88.0,0.0,  ,  ,0.762,  ,  
2019-01-17 09:00:00,0.111111111111,-1.58888888889,1008.61917229,  ,  ,5.904683136,12.9552192,88.6,0.0,  ,  ,0.762,  ,  
2019-01-17 09:05:00,0.177777777778,-1.65555555556,1008.71928853,  ,  ,5.256117504,11.15275392,88.0,0.0,  ,  ,0.762,  ,  
2019-01-17 09:10:00,0.265432098765,-1.53703703704,1008.81861099,  ,  ,6.68056576,12.9552192,87.8888888889,0.0,  ,  ,0.762,  ,  
2019-01-17 09:15:00,0.333333333333,-1.44444444444,1008.81604431,  ,  ,5.256117504,8.99623296,88.0,0.0,  ,  ,0.762,  ,  
2019-01-17 09:20:00,0.433333333333,-1.43333333333,1008.81226712,  ,  ,6.59026368,12.9552192,87.2,0.0,  ,  ,0.762,  ,  
2019-01-17 09:25:00,0.802469135802,-1.23456790123,1008.95039772,  ,  ,5.95993728,8.99623296,86.3333333333,0.0,  ,  ,0.762,  ,  
2019-01-17 09:30:00,1.06666666667,-1.18888888889,1009.09630703,  ,  ,7.488277632,12.9552192,84.8,0.0,  ,  ,0.762,  ,  
2019-01-17 09:35:00,1.2,-1.26666666667,1009.09129552,  ,  ,7.81336512,12.9552192,83.8,0.0,  ,  ,0.762,  ,  
2019-01-17 09:40:00,1.24074074074,-1.33333333333,1009.12397648,  ,  ,5.59872896,8.99623296,83.1111111111,0.0,  ,  ,0.762,  ,  
2019-01-17 09:45:00,1.28888888889,-1.36666666667,1009.19059139,  ,  ,6.696480384,12.9552192,82.2,0.0,  ,  ,0.762,  ,  
2019-01-17 09:50:00,1.33333333333,-1.44444444444,1009.39419134,  ,  ,6.95236608,14.75768448,81.5,0.0,  ,  ,0.762,  ,  
2019-01-17 09:55:00,1.38888888889,-1.43333333333,1009.39210564,  ,  ,6.479218944,11.15275392,81.3,0.0,  ,  ,0.762,  ,  
2019-01-17 10:00:00,1.46296296296,-1.75925925926,1009.72383644,  ,  ,7.32072704,16.56014976,79.1111111111,0.0,  ,  ,0.762,  ,  
2019-01-17 10:05:00,1.5,-1.84444444444,1009.79847148,  ,  ,8.170639488,18.36261504,78.4,0.0,  ,  ,0.762,  ,  
2019-01-17 10:10:00,1.56666666667,-2.09444444444,1009.72754939,  ,  ,9.073481472,20.16508032,76.7,0.0,  ,  ,0.762,  ,  
2019-01-17 10:15:00,1.61111111111,-2.27777777778,1009.79430517,  ,  ,6.48565632,8.99623296,75.0,0.0,  ,  ,0.762,  ,  
2019-01-17 10:20:00,1.68888888889,-2.21666666667,1009.79139112,  ,  ,8.928640512,18.36261504,75.4,0.0,  ,  ,0.762,  ,  
2019-01-17 10:25:00,1.72222222222,-2.23333333333,1009.92698573,  ,  ,6.229770624,14.75768448,75.2,0.0,  ,  ,0.762,  ,  
2019-01-17 10:30:00,1.72222222222,-2.31481481481,1010.09423888,  ,  ,6.51963136,12.9552192,74.6666666667,0.0,  ,  ,0.762,  ,  
2019-01-17 10:35:00,1.75555555556,-2.32222222222,1010.47311064,  ,  ,7.1615808,12.9552192,74.3,0.0,  ,  ,0.762,  ,  
2019-01-17 10:40:00,1.78888888889,-2.49444444444,1010.2665972,  ,  ,8.962436736,18.36261504,73.0,0.0,  ,  ,0.762,  ,  
2019-01-17 10:45:00,1.88888888889,-2.37037037037,1010.39209371,  ,  ,9.16074368,20.16508032,73.2222222222,0.0,  ,  ,0.762,  ,  
2019-01-17 10:50:00,1.93333333333,-2.36111111111,1010.46645448,  ,  ,8.709769728,18.36261504,73.0,0.0,  ,  ,0.762,  ,  
2019-01-17 10:55:00,2.05555555556,-2.41666666667,1010.66714612,  ,  ,8.962436736,12.9552192,72.2,0.0,  ,  ,0.762,  ,  
2019-01-17 11:00:00,2.14814814815,-2.25925925926,1010.72450292,  ,  ,9.477248,20.16508032,72.5555555556,0.0,  ,  ,0.762,  ,  
2019-01-17 11:05:00,2.22222222222,-2.43888888889,1010.79775801,  ,  ,7.956596736,16.56014976,71.3,0.0,  ,  ,0.762,  ,  
2019-01-17 11:10:00,2.26666666667,-2.44444444444,1010.79609824,  ,  ,10.045525248,16.56014976,70.9,0.0,  ,  ,0.762,  ,  
2019-01-17 11:15:00,2.32716049383,-2.53703703704,1010.79384023,  ,  ,8.71906816,16.56014976,70.1111111111,0.0,  ,  ,0.762,  ,  
2019-01-17 11:20:00,2.42222222222,-2.57222222222,1010.82450322,  ,  ,8.637349248,12.9552192,69.5,0.0,  ,  ,0.762,  ,  
2019-01-17 11:25:00,2.5,-2.62222222222,1010.78739285,  ,  ,11.519684352,20.16508032,68.9,0.0,  ,  ,0.762,  ,  
2019-01-17 11:30:00,2.57407407407,-2.47530864198,1010.9366765,  ,  ,9.35922944,20.16508032,69.2222222222,0.0,  ,  ,0.762,  ,  
2019-01-17 11:35:00,2.67777777778,-2.37777777778,1010.78077055,  ,  ,9.359944704,16.56014976,69.3,0.0,  ,  ,0.762,  ,  
2019-01-17 11:40:00,2.75555555556,-2.5,1010.77787552,  ,  ,11.054583936,31.31783424,68.2,0.0,  ,  ,0.762,  ,  
2019-01-17 11:45:00,2.77777777778,-2.51234567901,1010.77704865,  ,  ,10.16032512,18.36261504,68.0,0.0,  ,  ,0.762,  ,  
2019-01-17 11:50:00,2.88888888889,-2.46666666667,1010.77291683,  ,  ,7.272625536,21.9675456,67.7,0.0,  ,  ,0.762,  ,  
2019-01-17 11:55:00,2.98888888889,-2.69444444444,1010.7692012,  ,  ,11.341047168,21.9675456,66.1,0.0,  ,  ,0.762,  ,  
2019-01-17 12:00:00,3.02469135802,-2.56172839506,1010.76787166,  ,  ,8.59926144,16.56014976,66.5555555556,0.0,  ,  ,0.762,  ,  
2019-01-17 12:05:00,3.16666666667,-2.50555555556,1010.83102027,  ,  ,8.387900928,20.16508032,66.2,0.0,  ,  ,0.762,  ,  
2019-01-17 12:10:00,3.27222222222,-2.42222222222,1010.82710554,  ,  ,8.782190208,20.16508032,66.0,0.0,  ,  ,0.762,  ,  
2019-01-17 12:15:00,3.33950617284,-2.52469135802,1010.83221412,  ,  ,9.87779584,16.56014976,65.3333333333,0.0,  ,  ,0.762,  ,  
2019-01-17 12:20:00,3.44444444444,-2.37222222222,1011.06018615,  ,  ,9.826654464,16.56014976,65.7,0.0,  ,  ,0.762,  ,  
2019-01-17 12:25:00,3.5,-2.63888888889,1011.26338091,  ,  ,11.445654528,20.16508032,64.3,0.0,  ,  ,0.762,  ,  
2019-01-17 12:30:00,3.5,-2.83888888889,1011.16075501,  ,  ,11.447263872,20.16508032,63.3,0.0,  ,  ,0.762,  ,  
2019-01-17 12:35:00,3.53703703704,-2.78395061728,1011.31902446,  ,  ,10.237216,16.56014976,63.4444444444,0.0,  ,  ,0.762,  ,  
2019-01-17 12:40:00,3.61111111111,-2.89444444444,1011.39610261,  ,  ,13.610222208,21.9675456,62.5,0.0,  ,  ,0.762,  ,  
2019-01-17 12:45:00,3.68888888889,-2.76666666667,1011.56426777,  ,  ,9.828263808,21.9675456,62.8,0.0,  ,  ,0.762,  ,  
2019-01-17 12:50:00,3.6975308642,-2.72839506173,1011.50313344,  ,  ,10.67889152,18.36261504,63.0,0.0,  ,  ,0.762,  ,  
2019-01-17 12:55:00,3.67777777778,-2.93888888889,1011.56467873,  ,  ,13.101669504,25.55638272,62.0,0.0,  ,  ,0.762,  ,  
2019-01-17 13:00:00,3.72222222222,-3.0,1011.49461817,  ,  ,10.583046144,14.75768448,61.5,0.0,  ,  ,0.762,  ,  
2019-01-17 13:05:00,3.72222222222,-2.86419753086,1011.42620147,  ,  ,9.23942272,14.75768448,62.2222222222,0.0,  ,  ,0.762,  ,  
2019-01-17 13:10:00,3.72222222222,-2.96666666667,1011.42620147,  ,  ,11.91719232,23.75391744,61.7,0.0,  ,  ,0.762,  ,  
2019-01-17 13:15:00,3.73888888889,-2.93333333333,1011.63083544,  ,  ,8.099828352,14.75768448,61.7,0.0,  ,  ,0.762,  ,  
2019-01-17 13:20:00,3.87654320988,-2.83950617284,1011.6485536,  ,  ,11.63913344,18.36261504,61.5555555556,0.0,  ,  ,0.762,  ,  
2019-01-17 13:25:00,3.88888888889,-2.98888888889,1011.52266766,  ,  ,10.764902016,16.56014976,60.7,0.0,  ,  ,0.762,  ,  
2019-01-17 13:30:00,3.88888888889,-3.01666666667,1011.69370838,  ,  ,9.82504512,21.9675456,60.7,0.0,  ,  ,0.762,  ,  
2019-01-17 13:35:00,3.88888888889,-3.01851851852,1011.68610657,  ,  ,10.00296704,21.9675456,60.6666666667,0.0,  ,  ,0.762,  ,  
2019-01-17 13:40:00,3.88888888889,-2.98888888889,1011.69370838,  ,  ,10.72627776,21.9675456,60.8,0.0,  ,  ,0.762,  ,  
2019-01-17 13:45:00,3.88888888889,-2.98888888889,1011.76212467,  ,  ,9.936089856,20.16508032,60.8,0.0,  ,  ,0.762,  ,  
2019-01-17 13:50:00,3.91358024691,-3.08641975309,1011.76121295,  ,  ,9.9600512,14.75768448,60.3333333333,0.0,  ,  ,0.762,  ,  
2019-01-17 13:55:00,4.04444444444,-2.86111111111,1011.75638215,  ,  ,8.962436736,14.75768448,60.7,0.0,  ,  ,0.762,  ,  
2019-01-17 14:00:00,4.11111111111,-2.86111111111,1011.82233822,  ,  ,7.45126272,14.75768448,60.5,0.0,  ,  ,0.762,  ,  
2019-01-17 14:05:00,4.11111111111,-3.00617283951,1011.94396619,  ,  ,10.7200192,18.36261504,59.8888888889,0.0,  ,  ,0.762,  ,  
2019-01-17 14:10:00,4.11111111111,-3.01111111111,1012.19862475,  ,  ,11.952597888,23.75391744,59.9,0.0,  ,  ,0.762,  ,  
2019-01-17 14:15:00,4.11111111111,-2.81111111111,1012.16441688,  ,  ,11.270236032,21.9675456,60.7,0.0,  ,  ,0.762,  ,  
2019-01-17 14:20:00,4.11111111111,-2.96296296296,1012.32405359,  ,  ,12.79786112,21.9675456,60.1111111111,0.0,  ,  ,0.762,  ,  
2019-01-17 14:25:00,4.11111111111,-2.66111111111,1012.33545621,  ,  ,8.890016256,18.36261504,61.3,0.0,  ,  ,0.762,  ,  
2019-01-17 14:30:00,4.11111111111,-2.61666666667,1012.43807981,  ,  ,5.798466432,11.15275392,61.5,0.0,  ,  ,0.762,  ,  
2019-01-17 14:35:00,4.07407407407,-2.48148148148,1012.43944722,  ,  ,6.35869696,8.99623296,62.2222222222,0.0,  ,  ,0.762,  ,  
2019-01-17 14:40:00,4.02222222222,-2.62777777778,1012.47556945,  ,  ,7.5236832,12.9552192,61.8,0.0,  ,  ,0.762,  ,  
2019-01-17 14:45:00,4.05555555556,-2.66111111111,1012.57696266,  ,  ,8.532741888,16.56014976,61.4,0.0,  ,  ,0.762,  ,  
2019-01-17 14:50:00,4.04938271605,-2.5987654321,1012.70642046,  ,  ,4.64206336,11.15275392,61.7777777778,0.0,  ,  ,0.762,  ,  
2019-01-17 14:55:00,4.01111111111,-2.47222222222,1012.57860509,  ,  ,5.00505984,14.75768448,62.6,0.0,  ,  ,0.762,  ,  
2019-01-17 15:00:00,3.75555555556,-2.71111111111,1012.65646886,  ,  ,7.126175232,12.9552192,62.7,0.0,  ,  ,0.762,  ,  
2019-01-17 15:05:00,3.58888888889,-2.8,1012.73105785,  ,  ,6.05113344,11.15275392,63.1,0.0,  ,  ,0.762,  ,  
2019-01-17 15:10:00,3.54938271605,-2.85185185185,1012.80093881,  ,  ,8.03956736,12.9552192,63.0,0.0,  ,  ,0.762,  ,  
2019-01-17 15:15:00,3.5,-2.91666666667,1012.93960417,  ,  ,8.71459776,18.36261504,62.9,0.0,  ,  ,0.762,  ,  
2019-01-17 15:20:00,3.3,-3.01111111111,1013.08386251,  ,  ,7.884176256,12.9552192,63.3,0.0,  ,  ,0.762,  ,  
2019-01-17 15:25:00,3.31481481481,-2.93827160494,1013.26575997,  ,  ,6.95773056,12.9552192,63.6666666667,0.0,  ,  ,0.762,  ,  
2019-01-17 15:30:00,3.23888888889,-2.8,1013.29138638,  ,  ,4.86021888,18.36261504,64.6,0.0,  ,  ,0.762,  ,  
2019-01-17 15:35:00,3.07777777778,-2.88888888889,1013.22896017,  ,  ,5.904683136,11.15275392,64.7,0.0,  ,  ,0.762,  ,  
2019-01-17 15:40:00,3.11111111111,-2.80864197531,1013.42537418,  ,  ,3.24193408,7.19376768,65.0,0.0,  ,  ,0.762,  ,  
2019-01-17 15:45:00,3.0,-2.91111111111,1013.53973821,  ,  ,3.419856,7.19376768,64.9,0.0,  ,  ,0.762,  ,  
2019-01-17 15:50:00,2.85,-2.88888888889,1013.57953758,  ,  ,2.304580608,5.40739584,65.7,0.0,  ,  ,0.762,  ,  
2019-01-17 15:55:00,2.63580246914,-2.98765432099,1013.70916478,  ,  ,2.23877632,5.40739584,66.4444444444,0.0,  ,  ,0.762,  ,  
2019-01-17 16:00:00,2.72222222222,-3.04444444444,1013.72114202,  ,  ,5.00505984,7.19376768,65.8,0.0,  ,  ,0.762,  ,  
2019-01-17 16:05:00,2.6,-3.01111111111,1013.930965,  ,  ,3.168798336,7.19376768,66.5,0.0,  ,  ,0.762,  ,  
